Datum,id,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,WetterCode_0,WetterCode_3,WetterCode_5,WetterCode_10,WetterCode_17,WetterCode_20,WetterCode_21,WetterCode_22,WetterCode_28,WetterCode_45,WetterCode_49,WetterCode_53,WetterCode_61,WetterCode_63,WetterCode_65,WetterCode_68,WetterCode_69,WetterCode_71,WetterCode_73,WetterCode_75,WetterCode_77,WetterCode_79,WetterCode_95,Warengruppe_1,Warengruppe_2,Warengruppe_3,Warengruppe_4,Warengruppe_5,Warengruppe_6,sales_daily,Feiertag,is_holiday,Christi Himmelfahrt,Erster Mai,Erster Weihnachtstag,Karfreitag,Neujahr,Ostermontag,Pfingstmontag,Reformationstag,Tag der Deutschen Einheit,Zweiter Weihnachtstag,DAX,Wochentag,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,day_length_h,fussball_event,schulferien,ferientyp,Ferien_Herbstferien,Ferien_Keine Ferien,Ferien_Osterferien,Ferien_Sommerferien,Ferien_Weihnachtsferien,Ferien_Winterferien,Monat,day_of_year,avg_sales_per_group_dayofyear,avg_sales_per_group_month_weekday
2019-01-18,1901185,5,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11205.5400390625,4,0,0,0,0,1,0,0,8.03005895361111,0,0,Keine Ferien,0,1,0,0,0,0,1,18,251.4207654644694,241.86708123933442
2019-01-18,1901182,2,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11205.5400390625,4,0,0,0,0,1,0,0,8.03005895361111,0,0,Keine Ferien,0,1,0,0,0,0,1,18,325.3058525843632,281.46577756233563
2019-01-18,1901181,1,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11205.5400390625,4,0,0,0,0,1,0,0,8.03005895361111,0,0,Keine Ferien,0,1,0,0,0,0,1,18,93.00527199371474,107.98683471083241
2019-01-18,1901183,3,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11205.5400390625,4,0,0,0,0,1,0,0,8.03005895361111,0,0,Keine Ferien,0,1,0,0,0,0,1,18,104.42051083828649,96.87850783444406
2019-01-19,1901194,4,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11205.5400390625,5,0,0,0,0,0,1,0,8.079996676944445,0,0,Keine Ferien,0,1,0,0,0,0,1,19,81.70143778720123,83.98413863517179
2019-01-19,1901193,3,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11205.5400390625,5,0,0,0,0,0,1,0,8.079996676944445,0,0,Keine Ferien,0,1,0,0,0,0,1,19,111.69839166146144,122.2955845133857
2019-01-19,1901192,2,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11205.5400390625,5,0,0,0,0,0,1,0,8.079996676944445,0,0,Keine Ferien,0,1,0,0,0,0,1,19,292.97113621028404,348.95761141520074
2019-01-19,1901195,5,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11205.5400390625,5,0,0,0,0,0,1,0,8.079996676944445,0,0,Keine Ferien,0,1,0,0,0,0,1,19,230.73554817831382,290.4525618381806
2019-01-19,1901191,1,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11205.5400390625,5,0,0,0,0,0,1,0,8.079996676944445,0,0,Keine Ferien,0,1,0,0,0,0,1,19,106.41476657538922,112.05302368092674
2019-01-20,1901201,1,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11205.5400390625,6,0,0,0,0,0,0,1,8.131148572222221,0,0,Keine Ferien,0,1,0,0,0,0,1,20,99.72347706107959,63.532952514096436
2019-01-20,1901203,3,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11205.5400390625,6,0,0,0,0,0,0,1,8.131148572222221,0,0,Keine Ferien,0,1,0,0,0,0,1,20,99.50157178306115,165.56083530504398
2019-01-20,1901205,5,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11205.5400390625,6,0,0,0,0,0,0,1,8.131148572222221,0,0,Keine Ferien,0,1,0,0,0,0,1,20,241.5605208263688,284.92884575287775
2019-01-20,1901204,4,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11205.5400390625,6,0,0,0,0,0,0,1,8.131148572222221,0,0,Keine Ferien,0,1,0,0,0,0,1,20,73.98697545886947,155.1988497166411
2019-01-20,1901202,2,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11205.5400390625,6,0,0,0,0,0,0,1,8.131148572222221,0,0,Keine Ferien,0,1,0,0,0,0,1,20,269.15053590164763,457.6251734244463
2019-01-21,1901215,5,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11136.2001953125,0,1,0,0,0,0,0,0,8.183470211944444,0,0,Keine Ferien,0,1,0,0,0,0,1,21,250.18811014437202,218.8237203660759
2019-01-21,1901212,2,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11136.2001953125,0,1,0,0,0,0,0,0,8.183470211944444,0,0,Keine Ferien,0,1,0,0,0,0,1,21,287.4845473503708,252.6237236222901
2019-01-21,1901213,3,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11136.2001953125,0,1,0,0,0,0,0,0,8.183470211944444,0,0,Keine Ferien,0,1,0,0,0,0,1,21,114.39134186366819,93.91773925942778
2019-01-21,1901211,1,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11136.2001953125,0,1,0,0,0,0,0,0,8.183470211944444,0,0,Keine Ferien,0,1,0,0,0,0,1,21,101.89979068181634,121.82474392679693
2019-01-21,1901214,4,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11136.2001953125,0,1,0,0,0,0,0,0,8.183470211944444,0,0,Keine Ferien,0,1,0,0,0,0,1,21,96.87406553783272,69.03996195873391
2019-01-22,1901222,2,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11090.1103515625,1,0,1,0,0,0,0,0,8.236917640277778,0,0,Keine Ferien,0,1,0,0,0,0,1,22,265.0249968677806,259.11786814088214
2019-01-22,1901221,1,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11090.1103515625,1,0,1,0,0,0,0,0,8.236917640277778,0,0,Keine Ferien,0,1,0,0,0,0,1,22,106.10448367982208,109.28658818658619
2019-01-22,1901225,5,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11090.1103515625,1,0,1,0,0,0,0,0,8.236917640277778,0,0,Keine Ferien,0,1,0,0,0,0,1,22,252.45604205919716,226.9554513417916
2019-01-22,1901223,3,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11090.1103515625,1,0,1,0,0,0,0,0,8.236917640277778,0,0,Keine Ferien,0,1,0,0,0,0,1,22,105.03719931178254,93.9870637187836
2019-01-22,1901224,4,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11090.1103515625,1,0,1,0,0,0,0,0,8.236917640277778,0,0,Keine Ferien,0,1,0,0,0,0,1,22,82.53707875115803,76.6191611675133
2019-01-23,1901231,1,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11071.5400390625,2,0,0,1,0,0,0,0,8.291447459444445,0,0,Keine Ferien,0,1,0,0,0,0,1,23,104.43943297417385,93.37636730245978
2019-01-23,1901234,4,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11071.5400390625,2,0,0,1,0,0,0,0,8.291447459444445,0,0,Keine Ferien,0,1,0,0,0,0,1,23,69.18414433017983,70.69963179035467
2019-01-23,1901232,2,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11071.5400390625,2,0,0,1,0,0,0,0,8.291447459444445,0,0,Keine Ferien,0,1,0,0,0,0,1,23,245.0666519406634,242.9577217218366
2019-01-23,1901233,3,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11071.5400390625,2,0,0,1,0,0,0,0,8.291447459444445,0,0,Keine Ferien,0,1,0,0,0,0,1,23,87.31200846107131,90.12905211944819
2019-01-23,1901235,5,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11071.5400390625,2,0,0,1,0,0,0,0,8.291447459444445,0,0,Keine Ferien,0,1,0,0,0,0,1,23,238.3217915756282,228.0080725445538
2019-01-24,1901243,3,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11130.1796875,3,0,0,0,1,0,0,0,8.347016910833334,0,0,Keine Ferien,0,1,0,0,0,0,1,24,112.48296420206142,90.79633825585886
2019-01-24,1901244,4,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11130.1796875,3,0,0,0,1,0,0,0,8.347016910833334,0,0,Keine Ferien,0,1,0,0,0,0,1,24,85.6222058087435,68.01753511599175
2019-01-24,1901245,5,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11130.1796875,3,0,0,0,1,0,0,0,8.347016910833334,0,0,Keine Ferien,0,1,0,0,0,0,1,24,264.1919423910028,239.49138326887757
2019-01-24,1901241,1,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11130.1796875,3,0,0,0,1,0,0,0,8.347016910833334,0,0,Keine Ferien,0,1,0,0,0,0,1,24,107.16493414275082,117.86541029750822
2019-01-24,1901242,2,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11130.1796875,3,0,0,0,1,0,0,0,8.347016910833334,0,0,Keine Ferien,0,1,0,0,0,0,1,24,298.220972514829,263.6043775753842
2019-01-25,1901254,4,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11281.7900390625,4,0,0,0,0,1,0,0,8.4035839475,0,0,Keine Ferien,0,1,0,0,0,0,1,25,96.94721050237351,77.81435518205791
2019-01-25,1901255,5,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11281.7900390625,4,0,0,0,0,1,0,0,8.4035839475,0,0,Keine Ferien,0,1,0,0,0,0,1,25,273.1027449855852,241.86708123933442
2019-01-25,1901252,2,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11281.7900390625,4,0,0,0,0,1,0,0,8.4035839475,0,0,Keine Ferien,0,1,0,0,0,0,1,25,320.7131249197848,281.46577756233563
2019-01-25,1901251,1,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11281.7900390625,4,0,0,0,0,1,0,0,8.4035839475,0,0,Keine Ferien,0,1,0,0,0,0,1,25,98.69931941976891,107.98683471083241
2019-01-25,1901253,3,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11281.7900390625,4,0,0,0,0,1,0,0,8.4035839475,0,0,Keine Ferien,0,1,0,0,0,0,1,25,106.84035957505671,96.87850783444406
2019-01-26,1901265,5,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11281.7900390625,5,0,0,0,0,0,1,0,8.461107299722222,0,0,Keine Ferien,0,1,0,0,0,0,1,26,256.0192777189278,290.4525618381806
2019-01-26,1901261,1,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11281.7900390625,5,0,0,0,0,0,1,0,8.461107299722222,0,0,Keine Ferien,0,1,0,0,0,0,1,26,104.78639160504959,112.05302368092674
2019-01-26,1901264,4,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11281.7900390625,5,0,0,0,0,0,1,0,8.461107299722222,0,0,Keine Ferien,0,1,0,0,0,0,1,26,98.08554253992543,83.98413863517179
2019-01-26,1901263,3,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11281.7900390625,5,0,0,0,0,0,1,0,8.461107299722222,0,0,Keine Ferien,0,1,0,0,0,0,1,26,93.67751723005821,122.2955845133857
2019-01-26,1901262,2,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11281.7900390625,5,0,0,0,0,0,1,0,8.461107299722222,0,0,Keine Ferien,0,1,0,0,0,0,1,26,302.7252600811156,348.95761141520074
2019-01-27,1901274,4,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11281.7900390625,6,0,0,0,0,0,0,1,8.51954653111111,0,0,Keine Ferien,0,1,0,0,0,0,1,27,94.03790775868303,155.1988497166411
2019-01-27,1901275,5,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11281.7900390625,6,0,0,0,0,0,0,1,8.51954653111111,0,0,Keine Ferien,0,1,0,0,0,0,1,27,235.24355891613922,284.92884575287775
2019-01-27,1901271,1,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11281.7900390625,6,0,0,0,0,0,0,1,8.51954653111111,0,0,Keine Ferien,0,1,0,0,0,0,1,27,125.01290696752639,63.532952514096436
2019-01-27,1901272,2,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11281.7900390625,6,0,0,0,0,0,0,1,8.51954653111111,0,0,Keine Ferien,0,1,0,0,0,0,1,27,246.8024191152584,457.6251734244463
2019-01-27,1901273,3,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11281.7900390625,6,0,0,0,0,0,0,1,8.51954653111111,0,0,Keine Ferien,0,1,0,0,0,0,1,27,100.10199584713114,165.56083530504398
2019-01-28,1901281,1,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11210.3095703125,0,1,0,0,0,0,0,0,8.578862090000001,0,0,Keine Ferien,0,1,0,0,0,0,1,28,103.12187456576358,121.82474392679693
2019-01-28,1901284,4,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11210.3095703125,0,1,0,0,0,0,0,0,8.578862090000001,0,0,Keine Ferien,0,1,0,0,0,0,1,28,100.56114580707704,69.03996195873391
2019-01-28,1901283,3,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11210.3095703125,0,1,0,0,0,0,0,0,8.578862090000001,0,0,Keine Ferien,0,1,0,0,0,0,1,28,110.53537594551412,93.91773925942778
2019-01-28,1901285,5,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11210.3095703125,0,1,0,0,0,0,0,0,8.578862090000001,0,0,Keine Ferien,0,1,0,0,0,0,1,28,289.28167025944623,218.8237203660759
2019-01-28,1901282,2,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11210.3095703125,0,1,0,0,0,0,0,0,8.578862090000001,0,0,Keine Ferien,0,1,0,0,0,0,1,28,310.4390857230126,252.6237236222901
2019-01-29,1901294,4,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11218.830078125,1,0,1,0,0,0,0,0,8.639015352777777,0,0,Keine Ferien,0,1,0,0,0,0,1,29,90.76269416510182,76.6191611675133
2019-01-29,1901293,3,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11218.830078125,1,0,1,0,0,0,0,0,8.639015352777777,0,0,Keine Ferien,0,1,0,0,0,0,1,29,99.28761661934944,93.9870637187836
2019-01-29,1901291,1,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11218.830078125,1,0,1,0,0,0,0,0,8.639015352777777,0,0,Keine Ferien,0,1,0,0,0,0,1,29,87.23745479358548,109.28658818658619
2019-01-29,1901295,5,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11218.830078125,1,0,1,0,0,0,0,0,8.639015352777777,0,0,Keine Ferien,0,1,0,0,0,0,1,29,225.3023418012188,226.9554513417916
2019-01-29,1901292,2,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11218.830078125,1,0,1,0,0,0,0,0,8.639015352777777,0,0,Keine Ferien,0,1,0,0,0,0,1,29,269.6346017904418,259.11786814088214
2019-01-30,1901301,1,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11181.66015625,2,0,0,1,0,0,0,0,8.69996866,0,0,Keine Ferien,0,1,0,0,0,0,1,30,108.87194157470597,93.37636730245978
2019-01-30,1901302,2,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11181.66015625,2,0,0,1,0,0,0,0,8.69996866,0,0,Keine Ferien,0,1,0,0,0,0,1,30,278.3117611346686,242.9577217218366
2019-01-30,1901303,3,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11181.66015625,2,0,0,1,0,0,0,0,8.69996866,0,0,Keine Ferien,0,1,0,0,0,0,1,30,105.23190862381,90.12905211944819
2019-01-30,1901304,4,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11181.66015625,2,0,0,1,0,0,0,0,8.69996866,0,0,Keine Ferien,0,1,0,0,0,0,1,30,68.13556918957121,70.69963179035467
2019-01-30,1901305,5,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11181.66015625,2,0,0,1,0,0,0,0,8.69996866,0,0,Keine Ferien,0,1,0,0,0,0,1,30,250.05111030144062,228.0080725445538
2019-01-31,1901312,2,,5.0,31.2875,11.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,11173.099609375,3,0,0,0,1,0,0,0,8.761685346666667,0,1,Winterferien,0,0,0,0,0,1,1,31,306.3598854662082,263.6043775753842
